property_id,lat,lng,addr_street,suburb,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag
68155,-37.847136,145.029807,6 Ledbury Court,TOORAK,MANNINGHAM ,19910,0.87,no direct trip is available,1
35966,-37.678819,145.027951,30 Poplar Street,THOMASTOWN,CAMPASPE ,20007,1.22,46,1
33082,-37.735885,144.984016,654 Murray Road,PRESTON,BOROONDARA ,20012,1.49,35,1
46604,-37.71231079,145.1644135,14 Christine Avenue,ELTHAM,FRANKSTON ,19987,1.47,52,1
33470,-37.702793,145.024508,1/62 Dundee Street,RESERVOIR,EAST GIPPSLAND ,20008,1.42,44,1
33430,-37.715141,145.021369,1/22 Evans Crescent,RESERVOIR,EAST GIPPSLAND ,20010,1.28,40,1
64103,-37.792352,145.298027,28 Kincumber Drive,CROYDON,CARDINIA ,19877,1.52,46,1
35684,-37.704907,145.02164,86 Hickford Street,RESERVOIR,EAST GIPPSLAND ,20009,1.12,41,1
51981,-37.804105,145.197907,6A Amys Grove,DONVALE,CASEY ,19900,1.63,31,1
78477,-37.93904,145.151329,1 Glendale Road,SPRINGVALE,GREATER BENDIGO ,19914,1.1,33,1
413,-37.80450439,144.8876495,164 Pilgrim Street,SEDDON,EAST GIPPSLAND ,20023,0.36,15,1
95958,-37.909906,145.030841,55 McKinnon Road,MCKINNON,HORSHAM ,19940,0.66,28,1
91421,-37.98718262,145.049408,21A Beach Road,BEAUMARIS,TOWONG ,19865,1.5,43,1
3350,-37.81710052,144.8634338,31 Stanger Street,YARRAVILLE,MITCHELL ,20022,1.99,17,1
14036,-37.756707,144.898763,20 Alma Street,ABERFELDIE,MITCHELL ,20037,1.54,16,1
61322,-37.799513,145.246111,15 Golden Grove,RINGWOOD,MACEDON RANGES ,19879,1.43,38,1
16589,-37.695561,144.920991,151 View Street,GLENROY,WYNDHAM ,20031,0.46,30,1
1317,-37.79623032,144.9011841,66 Lynch Street,FOOTSCRAY,WHITTLESEA ,20025,0.57,10,1
51129,-37.783193,145.105974,26 Glenda Street,DONCASTER,MORELAND ,19896,4.03,25,1
42542,-37.751952,145.071099,7 Quinn Street,HEIDELBERG,MONASH ,19935,1.08,34,1
87187,-37.90174484,144.9870911,9 Dudley Street,BRIGHTON,HUME ,19952,1.41,no direct trip is available,0
67924,-37.84089,145.018075,2 & 3 St Georges Court,TOORAK,MANNINGHAM ,19909,0.8,no direct trip is available,1
23874,-37.700742,144.969853,1/43 Denys Street,FAWKNER,MONASH ,19961,0.97,30,1
7886,-37.779085,144.806795,5 Helene Street,ARDEER,SWAN HILL ,20004,1.58,23,1
56229,-37.844306,145.118961,15 Glengarry Avenue,BURWOOD,MARIBYRNONG ,20042,2.8,22,1
43262,-37.724865,145.10355,7 Bimbadeen Crescent,YALLAMBIE,MAROONDAH ,19986,1.91,48,1
67694,-37.746123,145.346821,8 Dalray Place,LILYDALE,FRANKSTON ,19876,1.05,51,1
32741,-37.730427,144.99041,4 Symons Street,PRESTON,BOROONDARA ,20011,1.11,37,1
33182,-37.737585,145.00562,77 Beauchamp Street,PRESTON,BOROONDARA ,20012,0.46,35,1
25252,-37.606025,144.912464,12 Tournament Rise,CRAIGIEBURN,YARRA RANGES ,40221,2.76,41,1
85731,-37.889715,145.008148,53 Shoobra Road,ELSTERNWICK,MORELAND ,19954,0.84,no direct trip is available,0
488,-37.7951,144.887706,19 Adelaide Street,FOOTSCRAY,WHITTLESEA ,20023,0.78,15,1
43373,-37.718939,145.092718,96 Harborne St,MACLEOD,WANGARATTA ,19984,1.19,42,1
5129,-37.860673,144.84529,3 Simmons Drive,SEAHOLME,WHITEHORSE ,19927,0.88,no direct trip is available,0
3004,-37.81084061,144.8956146,19 Stephen Street,YARRAVILLE,MITCHELL ,19997,0.2,no direct trip is available,0
51937,-37.79766083,145.1745758,43 Roy Street,DONVALE,CASEY ,19899,2.55,28,1
55465,-37.835069,145.083908,3 Dominic Street,CAMBERWELL,MELBOURNE ,19851,1.2,21,1
17783,-37.699407,144.935179,86 Justin Avenue,GLENROY,WYNDHAM ,20032,1.68,28,1
2354,-37.80737305,144.8817444,54 Empress Avenue,KINGSVILLE,ALPINE ,20023,0.69,15,1
7639,-37.751278,144.770677,8 Angelique Grove,ALBANVALE,HEPBURN ,20002,2.68,28,1
22805,-37.754801,144.968849,43 Blair Street,COBURG,MOONEE VALLEY ,19966,0.62,21,1
21178,-37.76707077,144.9663849,4 Bennie Street,BRUNSWICK,MARIBYRNONG ,19968,0.6,16,1
476,-37.804182,144.88642,182 Pilgrim Street,SEDDON,EAST GIPPSLAND ,20023,0.28,15,1
91656,-37.978696,145.036148,437 Balcombe Road,BEAUMARIS,TOWONG ,19866,2.1,40,1
78635,-37.936178,145.147838,1-4/55 Glendale Road,SPRINGVALE,GREATER BENDIGO ,19914,0.83,33,1
90797,-37.96603775,145.0759888,50/310 Warrigal Road,CHELTENHAM,YARRA RANGES ,19866,1.88,40,1
32905,-37.73209,145.024704,5/124-126 Tyler Street,PRESTON,BOROONDARA ,20011,1.97,37,1
95125,-37.9081629,145.0310786,20 Lysbeth Street,MCKINNON,HORSHAM ,19940,0.68,28,1
23657,-37.646504,144.904393,46 Kirkham Drive,GREENVALE,HORSHAM ,44817,2.5,35,1
20630,-37.764409,144.956721,17 Cliff Street,BRUNSWICK,MARIBYRNONG ,19968,0.45,16,1
14433,-37.747609,144.905109,40 Braemar Street,ESSENDON,NILLUMBIK ,20037,1.35,16,1
84850,-37.886459,144.990283,30 Foam Street,ELWOOD,MORELAND ,19954,0.95,no direct trip is available,0
58231,-37.828049,145.157221,6 Carey Court,BLACKBURN,GREATER GEELONG ,19898,1.09,26,1
21752,-37.740134,144.962964,10 Main Street,COBURG,MOONEE VALLEY ,19965,0.25,23,1
41206,-37.687425,145.053053,81 Cabernet Crescent,BUNDOORA,WODONGA ,20007,3.51,46,1
10045,-37.788514,144.925409,13 Serong Street,KENSINGTON,SOUTH GIPPSLAND ,20040,0.34,10,1
34525,-37.726292,145.002334,28 Powell Street,RESERVOIR,EAST GIPPSLAND ,20011,0.24,37,1
37580,-37.648685,145.041857,6 Brownlow Crescent,EPPING,FRANKSTON ,20005,1.11,51,1
75580,-37.908131,145.080139,1/4 Eleebana Avenue,HUGHESDALE,BASS COAST ,19917,1.12,26,1
90613,-37.956841,145.045291,376 Bay Road,CHELTENHAM,YARRA RANGES ,19872,0.98,37,1
44428,-37.70411301,145.1110687,18 Bannerman Avenue,GREENSBOROUGH,GLEN EIRA ,19985,0.25,46,1
5867,-37.784091,144.85135,72B Darnley Street,BRAYBROOK,HUME ,20021,1.7,20,1
8768,-37.878105,144.754888,10 Catherine Road,SEABROOK,MACEDON RANGES ,46468,1.13,no direct trip is available,0
33630,-37.718287,144.989148,11 Wattlebrae Street,RESERVOIR,EAST GIPPSLAND ,20010,1.58,40,1
33890,-37.717385,144.991092,15 Lake Street,RESERVOIR,EAST GIPPSLAND ,20010,1.4,40,1
32211,-37.73448181,145.0247955,2/172 Albert St,PRESTON,BOROONDARA ,20011,2.05,37,1
26490,-37.588427,144.917033,31 Clarendon Ave,CRAIGIEBURN,YARRA RANGES ,40221,2.76,41,1
55699,-37.842748,145.06183,45 Radnor Street,CAMBERWELL,MELBOURNE ,19851,1.08,21,1
33447,-37.728918,145.022368,1/33 Mccomas Street,RESERVOIR,EAST GIPPSLAND ,20011,1.73,37,1
18805,-37.67802429,144.9118652,4 Catani Court,BROADMEADOWS,WODONGA ,20030,0.88,32,1
5715,-37.780708,144.852037,31 Howden Crescent,BRAYBROOK,HUME ,20021,1.9,20,1
33646,-37.708996,145.020825,112 Rathcown Road,RESERVOIR,EAST GIPPSLAND ,20009,1.0,41,1
47401,-37.714664,145.164592,62 Wycliffe Crescent,ELTHAM,FRANKSTON ,19987,1.48,52,1
80707,-37.98014832,145.2244568,100 Ann Street,DANDENONG,CARDINIA ,19888,1.69,46,1
91810,-37.984283,145.03893,77 Haldane Street,BEAUMARIS,TOWONG ,19865,2.32,43,1
72000,-37.854052,145.252087,11 Pindari Drive,BAYSWATER,INDIGO ,19870,1.97,41,1
88446,-37.950115,145.027923,12 Nicol Street,HIGHETT,GREATER DANDENONG ,19872,1.24,37,1
6324,-37.791824,144.838997,19 Kingaroy Road,SUNSHINE,KNOX ,20021,0.65,20,1
32423,-37.748972,145.005034,252 Raglan Street,PRESTON,BOROONDARA ,20013,0.57,33,1
56808,-37.85172272,145.0988312,6 Gilmour Street,BURWOOD,MARIBYRNONG ,19849,1.61,25,1
78501,-37.942052,145.14695,1/5 Ericksen Street,SPRINGVALE,GREATER BENDIGO ,19914,0.82,33,1
88432,-37.95298767,145.0492249,1175 Nepean Highway,HIGHETT,GREATER DANDENONG ,19872,0.82,37,1
12868,-37.70399094,144.7561951,3 Allenby Rd,HILLSIDE,GREATER DANDENONG ,20000,1.62,34,1
21084,-37.759464,144.953407,337 Albion Street,BRUNSWICK,MARIBYRNONG ,19967,0.67,18,1
54600,-37.82358932,145.0422058,526 Burwood Road,HAWTHORN,YARRA ,19903,0.35,14,1
68446,-37.851401,145.02272,3 Erskine Street,ARMADALE,BRIMBANK ,19945,0.64,16,1
955,-37.801984,144.88864,39 Errol Street,FOOTSCRAY,WHITTLESEA ,20024,0.26,13,1
21530,-37.763806,144.956801,73 Hope Street,BRUNSWICK,MARIBYRNONG ,19967,0.45,18,1
67403,-37.744459,145.364283,38 Trafalgar Crescent,LILYDALE,FRANKSTON ,19876,1.91,51,1
82011,-37.991172,145.24799,26 Laurel Ave,DOVETON,HINDMARSH ,19888,3.36,46,1
3225,-37.819893,144.876592,263 Francis Street,YARRAVILLE,MITCHELL ,19996,1.26,no direct trip is available,0
95219,-37.91392899,145.0448303,22A Lindsay Street,MCKINNON,HORSHAM ,19940,0.7,28,1
41995,-37.747559,145.077646,28 Rhonda Street,ROSANNA,EAST GIPPSLAND ,19936,1.14,36,1
45439,-37.694648,145.113181,7 Pembroke Street,GREENSBOROUGH,GLEN EIRA ,19985,1.12,46,1
73233,-37.863737,145.281867,2/9 Cypress Avenue,BORONIA,TOWONG ,19869,0.43,44,1
80705,-37.97546768,145.1970062,10 WALLACE AVE,DANDENONG,CARDINIA ,19889,0.57,42,1
24424,-37.696521,144.963233,45 Stanford Close,FAWKNER,MONASH ,19961,0.6,30,1
61766,-37.81965637,145.2336121,30 Caroline Street,RINGWOOD,MACEDON RANGES ,19902,0.59,34,1
62437,-37.83236313,145.2546234,1 Karista Avenue,HEATHMONT,HORSHAM ,19871,0.99,37,1
43358,-37.727617,145.090882,9 Tom Roberts Crescent,YALLAMBIE,MAROONDAH ,19983,1.92,39,1
55976,-37.841526,145.07767,83 Glyndon Road,CAMBERWELL,MELBOURNE ,19850,0.33,23,1
64392,-37.80968,145.282819,39 Jesmond Road,CROYDON,CARDINIA ,19878,1.6,42,1
18351,-37.688171,144.911006,19 Bliburg Street,JACANA,ALPINE ,20031,0.88,30,1
52131,-37.824237,145.008881,11 Cutter Street,RICHMOND,EAST GIPPSLAND ,19906,0.39,8,1
80642,-37.971895,145.215604,1/14 Vizard Street,DANDENONG,CARDINIA ,19888,2.08,46,1
38829,-37.769995,145.037925,32 Abbotsford Grove,IVANHOE,BASS COAST ,19932,0.56,29,1
31162,-37.757672,145.003164,34 Rossmoyne Street,THORNBURY,LATROBE ,20014,0.5,31,1
27602,-37.59173965,144.9258575,7 LONDON COURT,CRAIGIEBURN,YARRA RANGES ,40221,1.91,41,1
41350,-37.746296,145.0611,1 Hillside Road,ROSANNA,EAST GIPPSLAND ,19936,0.58,36,1
69888,-37.866389,145.109565,3 Leonard Street,ASHWOOD,DAREBIN ,19840,0.83,no direct trip is available,0
38752,-37.756154,145.050602,23 Myrtle Street,IVANHOE,BASS COAST ,19934,0.88,33,1
5291,-37.867057,144.832188,63 Railway Street North,ALTONA,BRIMBANK ,19926,0.22,no direct trip is available,0
88174,-37.940509,145.058326,28 Matilda Road,MOORABBIN,MANSFIELD ,19872,1.69,37,1
62258,-37.817667,145.227614,7 Wantirna Road,RINGWOOD,MACEDON RANGES ,19902,0.23,34,1
95846,-37.903202,145.029137,47 Stewart Street,ORMOND,MOIRA ,19941,0.92,27,1
5541,-37.79286957,144.8471069,16 Pritchard Avenue,BRAYBROOK,HUME ,20021,1.34,20,1
13973,-37.752669,144.911798,19 Edward Street,ESSENDON,NILLUMBIK ,20037,0.54,16,1
8469,-37.748839,144.783071,4 Egret Crescent,CAIRNLEA,YARRA RANGES ,20002,1.56,28,1
18061,-37.68698,144.908662,110 Sunset Boulevard,JACANA,ALPINE ,20030,1.06,32,1
46675,-37.714523,145.141266,16 Fay Street,ELTHAM,FRANKSTON ,19987,0.59,52,1
22263,-37.750775,144.960629,20 Linda Street,COBURG,MOONEE VALLEY ,19966,0.43,21,1
27454,-37.5938,144.908069,6 Wren Lane,CRAIGIEBURN,YARRA RANGES ,40221,3.23,41,1
22204,-37.746808,144.947542,1A Bruce Street,COBURG,MOONEE VALLEY ,19965,1.48,23,1
12116,-37.7018522,144.7433726,10 O'Haire Street,HILLSIDE,GREATER DANDENONG ,20000,2.71,34,1
53431,-37.824311,145.003383,50B Duke Street,RICHMOND,EAST GIPPSLAND ,19906,0.52,8,1
54966,-37.839167,145.085941,12 Lynden Street,CAMBERWELL,MELBOURNE ,19850,1.06,23,1
2742,-37.822492,144.88405,119 Powell Street,YARRAVILLE,MITCHELL ,19996,0.9,no direct trip is available,0
95361,-37.92734909,145.0422211,27 Mortimore Street,BENTLEIGH,HOBSONS BAY ,19938,0.64,32,1
38638,-37.772721,145.038501,15 Rockbeare Grove,IVANHOE,BASS COAST ,19932,0.25,29,1
73744,-37.863622,145.260689,48 Rathmullen Road,BORONIA,TOWONG ,19869,2.11,44,1
55695,-37.838149,145.078465,45 Doonkuna Avenue,CAMBERWELL,MELBOURNE ,19850,0.7,23,1
21107,-37.762384,144.968572,35 Howard Street,BRUNSWICK,MARIBYRNONG ,19967,0.71,18,1
95180,-37.917553,145.028882,212 Centre Road,BENTLEIGH,HOBSONS BAY ,19939,0.71,30,1
75043,-37.89239,145.063466,32 Margaret Street,CARNEGIE,MELBOURNE ,19919,0.42,22,1
83387,-37.85105,145.003761,10 Wrights Terrace,PRAHRAN,BOROONDARA ,19947,0.73,12,1
31103,-37.76064682,145.0247192,304 Gooch Street,THORNBURY,LATROBE ,19932,2.0,29,1
42483,-37.757793,145.063971,63 Hawdon Street,HEIDELBERG,MONASH ,19935,0.3,34,1
38021,-37.773922,145.031831,16 Bennett Street,ALPHINGTON,BANYULE ,19931,0.5,28,1
85258,-37.878531,145.006741,135 Orrong Road,ELSTERNWICK,MORELAND ,19954,0.86,no direct trip is available,0
89611,-37.94585037,145.0083923,6 Francis Street,SANDRINGHAM,PYRENEES ,19948,0.6,no direct trip is available,0
83579,-37.855656,145.005244,17 Packington Place,PRAHRAN,BOROONDARA ,19946,0.94,14,1
29575,-37.764975,145.012789,174 Darebin Road,NORTHCOTE,MURRINDINDI ,20015,1.39,29,1
54134,-37.816104,145.021351,15 Randolph Street,HAWTHORN,YARRA ,19905,0.65,10,1
9300,-37.859559,144.72811,14 Cheviot Drive,TRUGANINA,CENTRAL GOLDFIELDS ,46468,2.05,no direct trip is available,0
35787,-37.71264,145.007906,923 HIGH STREET,RESERVOIR,EAST GIPPSLAND ,20010,0.48,40,1
71206,-37.851374,145.242062,18 Greenock Crescent,WANTIRNA,CENTRAL GOLDFIELDS ,19870,2.53,41,1
34837,-37.720093,144.996358,39 Gloucester Street,RESERVOIR,EAST GIPPSLAND ,20010,1.0,40,1
51538,-37.792321,145.131315,57 Baird Street South,DONCASTER,MORELAND ,20042,3.12,22,1
14233,-37.74990082,144.9163361,3 Mackay Street,ESSENDON,NILLUMBIK ,20036,0.5,19,1
51871,-37.797838,145.172805,28 Roy Street,DONVALE,CASEY ,19899,2.54,28,1
32698,-37.752027,145.012223,38 Sussex Street,PRESTON,BOROONDARA ,20014,1.25,31,1
87760,-37.937996,145.01649,47 Fewster Road,HAMPTON,WYNDHAM ,19949,1.32,no direct trip is available,0
87928,-37.944337,145.011067,70 Sargood Street,HAMPTON,WYNDHAM ,19948,0.88,no direct trip is available,0
83444,-37.855621,145.003554,12 Gooch Street,PRAHRAN,BOROONDARA ,19957,1.01,no direct trip is available,0
5941,-37.79293823,144.8377228,1 Drayton Street,SUNSHINE,KNOX ,20021,0.65,20,1
71404,-37.86087,145.234728,3 Sandhurst Road,WANTIRNA,CENTRAL GOLDFIELDS ,19870,3.63,41,1
59843,-37.813281,145.193685,313 Mitcham Road,MITCHAM,PORT PHILLIP ,19900,0.55,31,1
94787,-37.926226,145.030196,14 McArthur Street,BENTLEIGH,HOBSONS BAY ,19938,0.48,32,1
76829,-37.92051,145.112058,4 Harlington Street,CLAYTON,HINDMARSH ,19915,0.88,31,1
75335,-37.89571381,145.0506897,6 Moira Avenue,CARNEGIE,MELBOURNE ,19942,1.0,24,1
82243,-37.983542,145.238892,5 Conferta Crescent,DOVETON,HINDMARSH ,19888,2.66,46,1
42508,-37.754072,145.062966,67 Darebin Street,HEIDELBERG,MONASH ,19935,0.39,34,1
10547,-37.786059,144.923961,42 Coronet Street,FLEMINGTON,WHITTLESEA ,20040,0.46,10,1
72552,-37.853061,145.275468,7 Beltana Court,BAYSWATER,INDIGO ,19869,1.14,44,1
86618,-37.906958,144.992432,34 Cosham Street,BRIGHTON,HUME ,19952,0.92,no direct trip is available,0
37637,-37.648767,145.056471,60 Calendula Circuit,EPPING,FRANKSTON ,45795,0.93,54,1
95836,-37.914014,145.028197,46 Yawla Street,BENTLEIGH,HOBSONS BAY ,19939,0.86,30,1
57314,-37.828049,145.075466,45 Matlock Street,CANTERBURY,MELBOURNE ,19852,0.64,19,1
95984,-37.919676,145.045812,570 Centre Road,BENTLEIGH,HOBSONS BAY ,19939,0.81,30,1
91489,-37.977083,145.049122,28 Spicer Street,BEAUMARIS,TOWONG ,19866,1.26,40,1
31942,-37.734437,145.007848,15 Morgan Street,PRESTON,BOROONDARA ,20012,0.8,35,1
42900,-37.714384,145.061553,17 Coolidge Wynd,MACLEOD,WANGARATTA ,19983,1.46,39,1
91698,-37.97823715,145.0465698,5 Church Street,BEAUMARIS,TOWONG ,19866,1.47,40,1
51860,-37.80496597,145.1943359,25 Chippewa Avenue,DONVALE,CASEY ,19900,1.47,31,1
16505,-37.695672,144.939181,135 John Street,GLENROY,WYNDHAM ,19961,1.82,30,1
40629,-37.699246,145.069113,41 Windsor Crescent,BUNDOORA,WODONGA ,19984,1.84,42,1
51586,-37.791316,145.11542,61 Caringal Avenue,DONCASTER,MORELAND ,20042,3.15,22,1
51324,-37.777584,145.119723,364 Manningham Road,DONCASTER,MORELAND ,20042,4.64,22,1
81026,-37.983234,145.208738,22 Hemmings Street,DANDENONG,CARDINIA ,19888,0.75,46,1
9841,-37.891765,144.640427,5 Sonia Court,WERRIBEE,LODDON ,19921,2.01,no direct trip is available,0
8909,-37.885189,144.759951,16 John Cooke Terrace,SEABROOK,MACEDON RANGES ,46468,2.03,no direct trip is available,0
88161,-37.937424,145.041028,24 Gwenda Avenue,MOORABBIN,MANSFIELD ,19937,0.51,34,1
70013,-37.869918,145.100523,38 Winbirra Parade,ASHWOOD,DAREBIN ,19839,1.0,no direct trip is available,0
94859,-37.902636,145.042392,15 Ulupna Road,ORMOND,MOIRA ,19941,0.25,27,1
12293,-37.708061,144.770427,13 Shannon Way,SYDENHAM,HEPBURN ,20000,0.84,34,1
40968,-37.684046,145.066738,6 Tarata Court,BUNDOORA,WODONGA ,19984,3.35,42,1
28836,-37.802018,144.998917,15 Abbotsford St,ABBOTSFORD,BANYULE ,19975,0.51,18,1
74024,-37.86890411,145.2962647,8 Sassafras Court,BORONIA,TOWONG ,19869,1.41,44,1
18978,-37.688439,144.93427,5 Warnock Street,BROADMEADOWS,WODONGA ,20030,1.42,32,1
62189,-37.825573,145.223788,65 Heywood Street,RINGWOOD,MACEDON RANGES ,19902,1.17,34,1
60148,-37.81282,145.194122,6 McDowall Street,MITCHAM,PORT PHILLIP ,19900,0.61,31,1
68962,-37.867801,145.035313,24 Hunter Street,MALVERN,BAW BAW ,19944,0.56,18,1
25210,-37.589453,144.906858,12 Hedges Street,CRAIGIEBURN,YARRA RANGES ,40221,3.5,41,1
90911,-37.961737,145.082424,62 Beatrice Street,CHELTENHAM,YARRA RANGES ,19866,2.51,40,1
41698,-37.751063,145.057871,168 Brown Street,HEIDELBERG,MONASH ,19935,0.71,34,1
7290,-37.729474,144.823762,2 Betson Court,KEALBA,BASS COAST ,20001,2.64,31,1
64538,-37.797933,145.302402,48 Pascoe Avenue,CROYDON,CARDINIA ,19877,1.71,46,1
93771,-37.993025,145.0922,92 Keith Street,PARKDALE,STONNINGTON ,19864,1.39,45,1
52385,-37.825964,144.992306,15 Dover Street,CREMORNE,WELLINGTON ,19908,0.28,6,1
94364,-37.960388,145.083547,35 Baltusrol Circuit,HEATHERTON,SOUTH GIPPSLAND ,19866,2.64,40,1
62396,-37.792514,145.246083,9 Towerhill Drive,RINGWOOD,MACEDON RANGES ,19879,2.2,38,1
1434,-37.792157,144.894966,8 Dawson Avenue,FOOTSCRAY,WHITTLESEA ,20024,1.19,13,1
16725,-37.71431732,144.9488373,2 Gloucester,HADFIELD,WYNDHAM ,19962,1.03,28,1
22504,-37.746266,144.96746,29 Sheffield Street,COBURG,MOONEE VALLEY ,19965,0.57,23,1
82348,-37.99749,145.231133,65 Wattle Drive,DOVETON,HINDMARSH ,19888,2.06,46,1
65663,-37.789399,145.321133,11 Dryden Concourse,MOOROOLBARK,WEST WIMMERA ,19877,0.93,46,1
47612,-37.721268,145.159168,9 Glenister Drive,ELTHAM,FRANKSTON ,19987,1.32,52,1
3080,-37.821583,144.892476,209/200 Stephen Street,YARRAVILLE,MITCHELL ,19996,0.68,no direct trip is available,0
13118,-37.703241,144.76602,4 Station Master Close,SYDENHAM,HEPBURN ,20000,0.76,34,1
36304,-37.674638,145.034503,23 Lynne Street,LALOR,KINGSTON ,20006,1.81,48,1
14421,-37.761595,144.892884,4 Rita Street,ABERFELDIE,MITCHELL ,20037,2.14,16,1
43091,-37.727146,145.103497,317 Yallambie Road,YALLAMBIE,MAROONDAH ,19986,2.06,48,1
71797,-37.856143,145.224957,78 Amersham Drive,WANTIRNA,CENTRAL GOLDFIELDS ,19871,3.54,37,1
39256,-37.65019989,145.0461884,5 Arsenal Court,EPPING,FRANKSTON ,20005,1.44,51,1
61164,-37.789994,145.256731,11 CHESNEY DRIVE,RINGWOOD,MACEDON RANGES ,19878,2.19,42,1
21278,-37.766831,144.947169,475 Albert Street,BRUNSWICK WEST,MARIBYRNONG ,19968,1.1,16,1
9377,-37.844706,144.726036,2/6 Assumption Close,TRUGANINA,CENTRAL GOLDFIELDS ,46468,3.37,no direct trip is available,0
2869,-37.81350708,144.8811035,15 Deakin Street,YARRAVILLE,MITCHELL ,19996,0.82,no direct trip is available,0
56339,-37.844042,145.109378,2 Uganda Street,BURWOOD,MARIBYRNONG ,19895,2.4,21,1
48629,-37.81061172,145.0530701,61 - 63 Alfred Street,KEW,SOUTH GIPPSLAND ,19903,1.46,14,1
60697,-37.83337,145.191389,33 Carinya Road,VERMONT,CENTRAL GOLDFIELDS ,19900,1.71,31,1
53125,-37.810751,144.994424,36 Butler Street,RICHMOND,EAST GIPPSLAND ,19977,0.17,15,1
14800,-37.749291,144.902378,8 Jacka Street,ESSENDON,NILLUMBIK ,20037,1.43,16,1
96512,-38.002036,145.253791,14 Kays Avenue,HALLAM,GLEN EIRA ,19885,2.24,50,1
44653,-37.716926,145.101319,22 Gladman Street,GREENSBOROUGH,GLEN EIRA ,19985,1.57,46,1
88951,-37.955654,145.053559,6 Enright Street,HIGHETT,GREATER DANDENONG ,19866,1.23,40,1
79653,-37.990992,145.164821,14 College Crescent,KEYSBOROUGH,KINGSTON ,19889,2.74,42,1
56425,-37.84367371,145.0970306,233 Warrigal Road,BURWOOD,MARIBYRNONG ,19849,1.7,25,1
85322,-37.882336,145.004088,18 Sandham Street,ELSTERNWICK,MORELAND ,19954,0.39,no direct trip is available,0
4911,-37.86441422,144.8287659,146 Civic Parade,ALTONA,BRIMBANK ,19926,0.31,no direct trip is available,0
40042,-37.71321,145.040113,21 Curtain Street,KINGSBURY,ALPINE ,20009,2.76,41,1
42810,-37.725307,145.099153,12 Musgrave Walk,YALLAMBIE,MAROONDAH ,19984,2.09,42,1
65961,-37.789573,145.311874,2/15 Cambridge Road,MOOROOLBARK,WEST WIMMERA ,19877,0.54,46,1
24404,-37.708739,144.973445,41 James Street,FAWKNER,MONASH ,19962,1.31,28,1
61187,-37.829039,145.225921,11 Stanhope Court,RINGWOOD,MACEDON RANGES ,19902,1.49,34,1
47201,-37.699878,145.157689,44 Coolabah Drive,ELTHAM,FRANKSTON ,19987,1.75,52,1
20188,-37.793943,144.973023,43 Neill Street,CARLTON,STRATHBOGIE ,19843,1.9,2,1
53599,-37.822751,145.012993,63 Westbank Terrace,RICHMOND,EAST GIPPSLAND ,19906,0.72,8,1
5920,-37.781318,144.851344,95 Darnley Street,BRAYBROOK,HUME ,20021,1.81,20,1
39003,-37.76200867,145.0512543,7/15 Carn Avenue,IVANHOE,BASS COAST ,19934,0.29,33,1
69847,-37.859566,145.102701,28 Ashwood Drive,ASHWOOD,DAREBIN ,19840,1.77,no direct trip is available,0
57005,-37.820662,145.068504,11 Mangarra Road,CANTERBURY,MELBOURNE ,19892,0.58,18,1
67305,-37.751812,145.362793,29 Britannia Way,LILYDALE,FRANKSTON ,19876,1.39,51,1
84639,-37.88444,144.991103,13 Foam Street,ELWOOD,MORELAND ,19954,0.86,no direct trip is available,0
93795,-38.07228,145.120791,1/606 Nepean Hwy,BONBEACH,QUEENSCLIFFE ,19858,0.32,58,1
1125,-37.8036371,144.886168,5 Sydenham Street,SEDDON,EAST GIPPSLAND ,20023,0.22,15,1
83003,-37.88681412,145.2456055,111 Harley Street North,KNOXFIELD,SOUTHERN GRAMPIANS ,19868,4.4,46,1
30637,-37.755932,144.989609,119 Harold Street,THORNBURY,LATROBE ,20014,0.79,31,1
79138,-37.956717,145.144266,48 Heather Grove,SPRINGVALE,GREATER BENDIGO ,19913,1.14,36,1
92349,-37.975676,145.079705,54 Voltri Street,MENTONE,WEST WIMMERA ,19865,1.45,43,1
79529,-37.98969269,145.1790924,10. Tracey Close,KEYSBOROUGH,KINGSTON ,19889,1.68,42,1
35803,-37.69882202,145.0200348,96B Cheddar Road,RESERVOIR,EAST GIPPSLAND ,20008,0.84,44,1
60656,-37.839296,145.186244,3 Bahama Court,VERMONT,CENTRAL GOLDFIELDS ,19899,2.31,28,1
28143,-37.8026336,144.980193,180 Napier Street,FITZROY,NILLUMBIK ,19843,1.14,2,1
82969,-37.889582,145.256524,1/36 King Parade,KNOXFIELD,SOUTHERN GRAMPIANS ,19868,3.51,46,1
45421,-37.684763,145.110989,7 Kenwyn Court,GREENSBOROUGH,GLEN EIRA ,19985,2.15,46,1
5506,-37.781849,144.84709,138 Duke Street,BRAYBROOK,HUME ,20021,1.46,20,1
45661,-37.669601,145.122577,25 Howell Road,PLENTY,NILLUMBIK ,19988,3.19,56,1
66679,-37.79553,145.313371,71 Hawthory Road,MOOROOLBARK,WEST WIMMERA ,19877,1.2,46,1
13086,-37.708853,144.773532,4 Heritage Garden,SYDENHAM,HEPBURN ,20000,0.86,34,1
73677,-37.86205673,145.2533417,40 Allanfield Crescent,BORONIA,TOWONG ,19870,2.61,41,1
41621,-37.747736,145.062024,15 Adamson Street,HEIDELBERG,MONASH ,19936,0.65,36,1
